"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Year_Structure_Built","Household_Income","Cost_Burden"
"Wise County, Virginia","0.0","161.0","54.0","05000US51195","51","195","D","Owner","1960 to 1979","50.1-80% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","55.0","05000US51195","51","195","D","Owner","1960 to 1979","50.1-80% AMI","N/A"
"Wise County, Virginia","610.0","192.0","56.0","05000US51195","51","195","S","Owner","1960 to 1979","80.1-120% AMI","All"
"Wise County, Virginia","580.0","194.0","57.0","05000US51195","51","195","D","Owner","1960 to 1979","80.1-120% AMI","No cost burden"
"Wise County, Virginia","30.0","41.0","58.0","05000US51195","51","195","D","Owner","1960 to 1979","80.1-120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","59.0","05000US51195","51","195","D","Owner","1960 to 1979","80.1-120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","60.0","05000US51195","51","195","D","Owner","1960 to 1979","80.1-120% AMI","N/A"
"Wise County, Virginia","1350.0","326.0","61.0","05000US51195","51","195","S","Owner","1960 to 1979",">120% AMI","All"
"Wise County, Virginia","1285.0","316.0","62.0","05000US51195","51","195","D","Owner","1960 to 1979",">120% AMI","No cost burden"
"Wise County, Virginia","70.0","85.0","63.0","05000US51195","51","195","D","Owner","1960 to 1979",">120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","64.0","05000US51195","51","195","D","Owner","1960 to 1979",">120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","65.0","05000US51195","51","195","D","Owner","1960 to 1979",">120% AMI","N/A"
"Wise County, Virginia","1785.0","376.0","66.0","05000US51195","51","195","S","Owner","1940 to 1959","All","All"
"Wise County, Virginia","365.0","172.0","67.0","05000US51195","51","195","S","Owner","1940 to 1959","<=50% AMI","All"
"Wise County, Virginia","160.0","96.0","68.0","05000US51195","51","195","D","Owner","1940 to 1959","<=50% AMI","No cost burden"
"Wise County, Virginia","115.0","101.0","69.0","05000US51195","51","195","D","Owner","1940 to 1959","<=50% AMI","Moderate cost burden"
"Wise County, Virginia","85.0","97.0","70.0","05000US51195","51","195","D","Owner","1940 to 1959","<=50% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","71.0","05000US51195","51","195","D","Owner","1940 to 1959","<=50% AMI","N/A"
"Wise County, Virginia","575.0","170.0","72.0","05000US51195","51","195","S","Owner","1940 to 1959","50.1-80% AMI","All"
"Wise County, Virginia","475.0","152.0","73.0","05000US51195","51","195","D","Owner","1940 to 1959","50.1-80% AMI","No cost burden"
"Wise County, Virginia","80.0","72.0","74.0","05000US51195","51","195","D","Owner","1940 to 1959","50.1-80% AMI","Moderate cost burden"
"Wise County, Virginia","20.0","34.0","75.0","05000US51195","51","195","D","Owner","1940 to 1959","50.1-80% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","76.0","05000US51195","51","195","D","Owner","1940 to 1959","50.1-80% AMI","N/A"
"Wise County, Virginia","345.0","147.0","77.0","05000US51195","51","195","S","Owner","1940 to 1959","80.1-120% AMI","All"
"Wise County, Virginia","305.0","135.0","78.0","05000US51195","51","195","D","Owner","1940 to 1959","80.1-120% AMI","No cost burden"
"Wise County, Virginia","40.0","70.0","79.0","05000US51195","51","195","D","Owner","1940 to 1959","80.1-120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","80.0","05000US51195","51","195","D","Owner","1940 to 1959","80.1-120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","81.0","05000US51195","51","195","D","Owner","1940 to 1959","80.1-120% AMI","N/A"
"Wise County, Virginia","500.0","186.0","82.0","05000US51195","51","195","S","Owner","1940 to 1959",">120% AMI","All"
"Wise County, Virginia","500.0","186.0","83.0","05000US51195","51","195","D","Owner","1940 to 1959",">120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","84.0","05000US51195","51","195","D","Owner","1940 to 1959",">120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","85.0","05000US51195","51","195","D","Owner","1940 to 1959",">120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","86.0","05000US51195","51","195","D","Owner","1940 to 1959",">120% AMI","N/A"
"Wise County, Virginia","1410.0","310.0","87.0","05000US51195","51","195","S","Owner","1939-","All","All"
"Wise County, Virginia","350.0","127.0","88.0","05000US51195","51","195","S","Owner","1939-","<=50% AMI","All"
"Wise County, Virginia","185.0","87.0","89.0","05000US51195","51","195","D","Owner","1939-","<=50% AMI","No cost burden"
"Wise County, Virginia","120.0","82.0","90.0","05000US51195","51","195","D","Owner","1939-","<=50% AMI","Moderate cost burden"
"Wise County, Virginia","45.0","44.0","91.0","05000US51195","51","195","D","Owner","1939-","<=50% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","92.0","05000US51195","51","195","D","Owner","1939-","<=50% AMI","N/A"
"Wise County, Virginia","295.0","143.0","93.0","05000US51195","51","195","S","Owner","1939-","50.1-80% AMI","All"
"Wise County, Virginia","290.0","144.0","94.0","05000US51195","51","195","D","Owner","1939-","50.1-80% AMI","No cost burden"
"Wise County, Virginia","4.0","8.0","95.0","05000US51195","51","195","D","Owner","1939-","50.1-80% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","96.0","05000US51195","51","195","D","Owner","1939-","50.1-80% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","97.0","05000US51195","51","195","D","Owner","1939-","50.1-80% AMI","N/A"
"Wise County, Virginia","295.0","145.0","98.0","05000US51195","51","195","S","Owner","1939-","80.1-120% AMI","All"
"Wise County, Virginia","295.0","145.0","99.0","05000US51195","51","195","D","Owner","1939-","80.1-120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","100.0","05000US51195","51","195","D","Owner","1939-","80.1-120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","101.0","05000US51195","51","195","D","Owner","1939-","80.1-120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","102.0","05000US51195","51","195","D","Owner","1939-","80.1-120% AMI","N/A"
"Wise County, Virginia","470.0","165.0","103.0","05000US51195","51","195","S","Owner","1939-",">120% AMI","All"
"Wise County, Virginia","470.0","165.0","104.0","05000US51195","51","195","D","Owner","1939-",">120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","105.0","05000US51195","51","195","D","Owner","1939-",">120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","106.0","05000US51195","51","195","D","Owner","1939-",">120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","107.0","05000US51195","51","195","D","Owner","1939-",">120% AMI","N/A"
"Wise County, Virginia","4930.0","608.0","108.0","05000US51195","51","195","S","Renter","All","All","All"
"Wise County, Virginia","190.0","139.0","109.0","05000US51195","51","195","S","Renter","2000+","All","All"
"Wise County, Virginia","160.0","132.0","110.0","05000US51195","51","195","S","Renter","2000+","<=50% AMI","All"
"Wise County, Virginia","25.0","42.0","111.0","05000US51195","51","195","D","Renter","2000+","<=50% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","112.0","05000US51195","51","195","D","Renter","2000+","<=50% AMI","Moderate cost burden"
"Wise County, Virginia","60.0","59.0","113.0","05000US51195","51","195","D","Renter","2000+","<=50% AMI","Severe cost burden"
"Wise County, Virginia","75.0","116.0","114.0","05000US51195","51","195","D","Renter","2000+","<=50% AMI","N/A"
"Wise County, Virginia","35.0","58.0","115.0","05000US51195","51","195","S","Renter","2000+","50.1-80% AMI","All"
"Wise County, Virginia","35.0","58.0","116.0","05000US51195","51","195","D","Renter","2000+","50.1-80% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","117.0","05000US51195","51","195","D","Renter","2000+","50.1-80% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","118.0","05000US51195","51","195","D","Renter","2000+","50.1-80% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","119.0","05000US51195","51","195","D","Renter","2000+","50.1-80% AMI","N/A"
"Wise County, Virginia","0.0","161.0","120.0","05000US51195","51","195","S","Renter","2000+","80.1-120% AMI","All"
"Wise County, Virginia","0.0","161.0","121.0","05000US51195","51","195","D","Renter","2000+","80.1-120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","122.0","05000US51195","51","195","D","Renter","2000+","80.1-120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","123.0","05000US51195","51","195","D","Renter","2000+","80.1-120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","124.0","05000US51195","51","195","D","Renter","2000+","80.1-120% AMI","N/A"
"Wise County, Virginia","0.0","161.0","125.0","05000US51195","51","195","S","Renter","2000+",">120% AMI","All"
"Wise County, Virginia","0.0","161.0","126.0","05000US51195","51","195","D","Renter","2000+",">120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","127.0","05000US51195","51","195","D","Renter","2000+",">120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","128.0","05000US51195","51","195","D","Renter","2000+",">120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","129.0","05000US51195","51","195","D","Renter","2000+",">120% AMI","N/A"
"Wise County, Virginia","1875.0","424.0","130.0","05000US51195","51","195","S","Renter","1980 to 1999","All","All"
"Wise County, Virginia","1265.0","361.0","131.0","05000US51195","51","195","S","Renter","1980 to 1999","<=50% AMI","All"
"Wise County, Virginia","165.0","108.0","132.0","05000US51195","51","195","D","Renter","1980 to 1999","<=50% AMI","No cost burden"
"Wise County, Virginia","350.0","196.0","133.0","05000US51195","51","195","D","Renter","1980 to 1999","<=50% AMI","Moderate cost burden"
"Wise County, Virginia","615.0","269.0","134.0","05000US51195","51","195","D","Renter","1980 to 1999","<=50% AMI","Severe cost burden"
"Wise County, Virginia","135.0","91.0","135.0","05000US51195","51","195","D","Renter","1980 to 1999","<=50% AMI","N/A"
"Wise County, Virginia","185.0","107.0","136.0","05000US51195","51","195","S","Renter","1980 to 1999","50.1-80% AMI","All"
"Wise County, Virginia","170.0","98.0","137.0","05000US51195","51","195","D","Renter","1980 to 1999","50.1-80% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","138.0","05000US51195","51","195","D","Renter","1980 to 1999","50.1-80% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","139.0","05000US51195","51","195","D","Renter","1980 to 1999","50.1-80% AMI","Severe cost burden"
"Wise County, Virginia","15.0","30.0","140.0","05000US51195","51","195","D","Renter","1980 to 1999","50.1-80% AMI","N/A"
"Wise County, Virginia","345.0","232.0","141.0","05000US51195","51","195","S","Renter","1980 to 1999","80.1-120% AMI","All"
"Wise County, Virginia","245.0","192.0","142.0","05000US51195","51","195","D","Renter","1980 to 1999","80.1-120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","143.0","05000US51195","51","195","D","Renter","1980 to 1999","80.1-120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","144.0","05000US51195","51","195","D","Renter","1980 to 1999","80.1-120% AMI","Severe cost burden"
"Wise County, Virginia","105.0","154.0","145.0","05000US51195","51","195","D","Renter","1980 to 1999","80.1-120% AMI","N/A"
"Wise County, Virginia","75.0","66.0","146.0","05000US51195","51","195","S","Renter","1980 to 1999",">120% AMI","All"
"Wise County, Virginia","75.0","66.0","147.0","05000US51195","51","195","D","Renter","1980 to 1999",">120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","148.0","05000US51195","51","195","D","Renter","1980 to 1999",">120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","149.0","05000US51195","51","195","D","Renter","1980 to 1999",">120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","150.0","05000US51195","51","195","D","Renter","1980 to 1999",">120% AMI","N/A"
"Wise County, Virginia","1460.0","355.0","151.0","05000US51195","51","195","S","Renter","1960 to 1979","All","All"
"Wise County, Virginia","740.0","204.0","152.0","05000US51195","51","195","S","Renter","1960 to 1979","<=50% AMI","All"
"Wise County, Virginia","160.0","90.0","153.0","05000US51195","51","195","D","Renter","1960 to 1979","<=50% AMI","No cost burden"
"Wise County, Virginia","235.0","144.0","154.0","05000US51195","51","195","D","Renter","1960 to 1979","<=50% AMI","Moderate cost burden"
"Wise County, Virginia","195.0","110.0","155.0","05000US51195","51","195","D","Renter","1960 to 1979","<=50% AMI","Severe cost burden"
"Wise County, Virginia","155.0","94.0","156.0","05000US51195","51","195","D","Renter","1960 to 1979","<=50% AMI","N/A"
"Wise County, Virginia","390.0","210.0","157.0","05000US51195","51","195","S","Renter","1960 to 1979","50.1-80% AMI","All"
"Wise County, Virginia","265.0","170.0","158.0","05000US51195","51","195","D","Renter","1960 to 1979","50.1-80% AMI","No cost burden"
"Wise County, Virginia","105.0","112.0","159.0","05000US51195","51","195","D","Renter","1960 to 1979","50.1-80% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","160.0","05000US51195","51","195","D","Renter","1960 to 1979","50.1-80% AMI","Severe cost burden"
"Wise County, Virginia","25.0","44.0","161.0","05000US51195","51","195","D","Renter","1960 to 1979","50.1-80% AMI","N/A"
"Wise County, Virginia","195.0","138.0","162.0","05000US51195","51","195","S","Renter","1960 to 1979","80.1-120% AMI","All"
"Wise County, Virginia","130.0","96.0","163.0","05000US51195","51","195","D","Renter","1960 to 1979","80.1-120% AMI","No cost burden"
"Wise County, Virginia","65.0","96.0","164.0","05000US51195","51","195","D","Renter","1960 to 1979","80.1-120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","165.0","05000US51195","51","195","D","Renter","1960 to 1979","80.1-120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","166.0","05000US51195","51","195","D","Renter","1960 to 1979","80.1-120% AMI","N/A"
"Wise County, Virginia","135.0","106.0","167.0","05000US51195","51","195","S","Renter","1960 to 1979",">120% AMI","All"
"Wise County, Virginia","135.0","106.0","168.0","05000US51195","51","195","D","Renter","1960 to 1979",">120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","169.0","05000US51195","51","195","D","Renter","1960 to 1979",">120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","170.0","05000US51195","51","195","D","Renter","1960 to 1979",">120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","171.0","05000US51195","51","195","D","Renter","1960 to 1979",">120% AMI","N/A"
"Wise County, Virginia","845.0","290.0","172.0","05000US51195","51","195","S","Renter","1940 to 1959","All","All"
"Wise County, Virginia","350.0","170.0","173.0","05000US51195","51","195","S","Renter","1940 to 1959","<=50% AMI","All"
"Wise County, Virginia","80.0","63.0","174.0","05000US51195","51","195","D","Renter","1940 to 1959","<=50% AMI","No cost burden"
"Wise County, Virginia","10.0","17.0","175.0","05000US51195","51","195","D","Renter","1940 to 1959","<=50% AMI","Moderate cost burden"
"Wise County, Virginia","90.0","71.0","176.0","05000US51195","51","195","D","Renter","1940 to 1959","<=50% AMI","Severe cost burden"
"Wise County, Virginia","175.0","136.0","177.0","05000US51195","51","195","D","Renter","1940 to 1959","<=50% AMI","N/A"
"Wise County, Virginia","235.0","134.0","178.0","05000US51195","51","195","S","Renter","1940 to 1959","50.1-80% AMI","All"
"Wise County, Virginia","145.0","114.0","179.0","05000US51195","51","195","D","Renter","1940 to 1959","50.1-80% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","180.0","05000US51195","51","195","D","Renter","1940 to 1959","50.1-80% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","181.0","05000US51195","51","195","D","Renter","1940 to 1959","50.1-80% AMI","Severe cost burden"
"Wise County, Virginia","85.0","74.0","182.0","05000US51195","51","195","D","Renter","1940 to 1959","50.1-80% AMI","N/A"
"Wise County, Virginia","30.0","27.0","183.0","05000US51195","51","195","S","Renter","1940 to 1959","80.1-120% AMI","All"
"Wise County, Virginia","15.0","26.0","184.0","05000US51195","51","195","D","Renter","1940 to 1959","80.1-120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","185.0","05000US51195","51","195","D","Renter","1940 to 1959","80.1-120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","186.0","05000US51195","51","195","D","Renter","1940 to 1959","80.1-120% AMI","Severe cost burden"
"Wise County, Virginia","15.0","19.0","187.0","05000US51195","51","195","D","Renter","1940 to 1959","80.1-120% AMI","N/A"
"Wise County, Virginia","225.0","133.0","188.0","05000US51195","51","195","S","Renter","1940 to 1959",">120% AMI","All"
"Wise County, Virginia","205.0","129.0","189.0","05000US51195","51","195","D","Renter","1940 to 1959",">120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","190.0","05000US51195","51","195","D","Renter","1940 to 1959",">120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","191.0","05000US51195","51","195","D","Renter","1940 to 1959",">120% AMI","Severe cost burden"
"Wise County, Virginia","20.0","38.0","192.0","05000US51195","51","195","D","Renter","1940 to 1959",">120% AMI","N/A"
"Wise County, Virginia","565.0","233.0","193.0","05000US51195","51","195","S","Renter","1939-","All","All"
"Wise County, Virginia","270.0","152.0","194.0","05000US51195","51","195","S","Renter","1939-","<=50% AMI","All"
"Wise County, Virginia","90.0","89.0","195.0","05000US51195","51","195","D","Renter","1939-","<=50% AMI","No cost burden"
"Wise County, Virginia","85.0","78.0","196.0","05000US51195","51","195","D","Renter","1939-","<=50% AMI","Moderate cost burden"
"Wise County, Virginia","45.0","63.0","197.0","05000US51195","51","195","D","Renter","1939-","<=50% AMI","Severe cost burden"
"Wise County, Virginia","50.0","59.0","198.0","05000US51195","51","195","D","Renter","1939-","<=50% AMI","N/A"
"Wise County, Virginia","50.0","51.0","199.0","05000US51195","51","195","S","Renter","1939-","50.1-80% AMI","All"
"Wise County, Virginia","45.0","48.0","200.0","05000US51195","51","195","D","Renter","1939-","50.1-80% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","201.0","05000US51195","51","195","D","Renter","1939-","50.1-80% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","202.0","05000US51195","51","195","D","Renter","1939-","50.1-80% AMI","Severe cost burden"
"Wise County, Virginia","4.0","10.0","203.0","05000US51195","51","195","D","Renter","1939-","50.1-80% AMI","N/A"
"Wise County, Virginia","95.0","85.0","204.0","05000US51195","51","195","S","Renter","1939-","80.1-120% AMI","All"
"Wise County, Virginia","50.0","55.0","205.0","05000US51195","51","195","D","Renter","1939-","80.1-120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","206.0","05000US51195","51","195","D","Renter","1939-","80.1-120% AMI","Moderate cost burden"
"Wise County, Virginia","45.0","70.0","207.0","05000US51195","51","195","D","Renter","1939-","80.1-120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","208.0","05000US51195","51","195","D","Renter","1939-","80.1-120% AMI","N/A"
"Wise County, Virginia","150.0","147.0","209.0","05000US51195","51","195","S","Renter","1939-",">120% AMI","All"
"Wise County, Virginia","150.0","147.0","210.0","05000US51195","51","195","D","Renter","1939-",">120% AMI","No cost burden"
"Wise County, Virginia","0.0","161.0","211.0","05000US51195","51","195","D","Renter","1939-",">120% AMI","Moderate cost burden"
"Wise County, Virginia","0.0","161.0","212.0","05000US51195","51","195","D","Renter","1939-",">120% AMI","Severe cost burden"
"Wise County, Virginia","0.0","161.0","213.0","05000US51195","51","195","D","Renter","1939-",">120% AMI","N/A"
"Wythe County, Virginia","11985.0","343.0","1.0","05000US51197","51","197","T","All","All","All","All"
"Wythe County, Virginia","8840.0","448.0","2.0","05000US51197","51","197","S","Owner","All","All","All"
"Wythe County, Virginia","365.0","161.0","3.0","05000US51197","51","197","S","Owner","2000+","All","All"
"Wythe County, Virginia","4.0","8.0","4.0","05000US51197","51","197","S","Owner","2000+","<=50% AMI","All"
"Wythe County, Virginia","4.0","8.0","5.0","05000US51197","51","197","D","Owner","2000+","<=50% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","6.0","05000US51197","51","197","D","Owner","2000+","<=50% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","7.0","05000US51197","51","197","D","Owner","2000+","<=50% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","8.0","05000US51197","51","197","D","Owner","2000+","<=50% AMI","N/A"
"Wythe County, Virginia","135.0","119.0","9.0","05000US51197","51","197","S","Owner","2000+","50.1-80% AMI","All"
"Wythe County, Virginia","90.0","106.0","10.0","05000US51197","51","197","D","Owner","2000+","50.1-80% AMI","No cost burden"
"Wythe County, Virginia","25.0","43.0","11.0","05000US51197","51","197","D","Owner","2000+","50.1-80% AMI","Moderate cost burden"
"Wythe County, Virginia","20.0","37.0","12.0","05000US51197","51","197","D","Owner","2000+","50.1-80% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","13.0","05000US51197","51","197","D","Owner","2000+","50.1-80% AMI","N/A"
"Wythe County, Virginia","80.0","79.0","14.0","05000US51197","51","197","S","Owner","2000+","80.1-120% AMI","All"
"Wythe County, Virginia","80.0","79.0","15.0","05000US51197","51","197","D","Owner","2000+","80.1-120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","16.0","05000US51197","51","197","D","Owner","2000+","80.1-120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","17.0","05000US51197","51","197","D","Owner","2000+","80.1-120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","18.0","05000US51197","51","197","D","Owner","2000+","80.1-120% AMI","N/A"
"Wythe County, Virginia","145.0","95.0","19.0","05000US51197","51","197","S","Owner","2000+",">120% AMI","All"
"Wythe County, Virginia","145.0","95.0","20.0","05000US51197","51","197","D","Owner","2000+",">120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","21.0","05000US51197","51","197","D","Owner","2000+",">120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","22.0","05000US51197","51","197","D","Owner","2000+",">120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","23.0","05000US51197","51","197","D","Owner","2000+",">120% AMI","N/A"
"Wythe County, Virginia","3690.0","495.0","24.0","05000US51197","51","197","S","Owner","1980 to 1999","All","All"
"Wythe County, Virginia","695.0","219.0","25.0","05000US51197","51","197","S","Owner","1980 to 1999","<=50% AMI","All"
"Wythe County, Virginia","325.0","202.0","26.0","05000US51197","51","197","D","Owner","1980 to 1999","<=50% AMI","No cost burden"
"Wythe County, Virginia","140.0","99.0","27.0","05000US51197","51","197","D","Owner","1980 to 1999","<=50% AMI","Moderate cost burden"
"Wythe County, Virginia","145.0","86.0","28.0","05000US51197","51","197","D","Owner","1980 to 1999","<=50% AMI","Severe cost burden"
"Wythe County, Virginia","85.0","107.0","29.0","05000US51197","51","197","D","Owner","1980 to 1999","<=50% AMI","N/A"
"Wythe County, Virginia","725.0","275.0","30.0","05000US51197","51","197","S","Owner","1980 to 1999","50.1-80% AMI","All"
"Wythe County, Virginia","545.0","245.0","31.0","05000US51197","51","197","D","Owner","1980 to 1999","50.1-80% AMI","No cost burden"
"Wythe County, Virginia","165.0","131.0","32.0","05000US51197","51","197","D","Owner","1980 to 1999","50.1-80% AMI","Moderate cost burden"
"Wythe County, Virginia","15.0","32.0","33.0","05000US51197","51","197","D","Owner","1980 to 1999","50.1-80% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","34.0","05000US51197","51","197","D","Owner","1980 to 1999","50.1-80% AMI","N/A"
"Wythe County, Virginia","910.0","307.0","35.0","05000US51197","51","197","S","Owner","1980 to 1999","80.1-120% AMI","All"
"Wythe County, Virginia","700.0","264.0","36.0","05000US51197","51","197","D","Owner","1980 to 1999","80.1-120% AMI","No cost burden"
"Wythe County, Virginia","175.0","156.0","37.0","05000US51197","51","197","D","Owner","1980 to 1999","80.1-120% AMI","Moderate cost burden"
"Wythe County, Virginia","35.0","45.0","38.0","05000US51197","51","197","D","Owner","1980 to 1999","80.1-120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","39.0","05000US51197","51","197","D","Owner","1980 to 1999","80.1-120% AMI","N/A"
"Wythe County, Virginia","1360.0","390.0","40.0","05000US51197","51","197","S","Owner","1980 to 1999",">120% AMI","All"
"Wythe County, Virginia","1275.0","372.0","41.0","05000US51197","51","197","D","Owner","1980 to 1999",">120% AMI","No cost burden"
"Wythe County, Virginia","85.0","70.0","42.0","05000US51197","51","197","D","Owner","1980 to 1999",">120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","43.0","05000US51197","51","197","D","Owner","1980 to 1999",">120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","44.0","05000US51197","51","197","D","Owner","1980 to 1999",">120% AMI","N/A"
"Wythe County, Virginia","2595.0","442.0","45.0","05000US51197","51","197","S","Owner","1960 to 1979","All","All"
"Wythe County, Virginia","360.0","161.0","46.0","05000US51197","51","197","S","Owner","1960 to 1979","<=50% AMI","All"
"Wythe County, Virginia","310.0","149.0","47.0","05000US51197","51","197","D","Owner","1960 to 1979","<=50% AMI","No cost burden"
"Wythe County, Virginia","4.0","4.0","48.0","05000US51197","51","197","D","Owner","1960 to 1979","<=50% AMI","Moderate cost burden"
"Wythe County, Virginia","45.0","74.0","49.0","05000US51197","51","197","D","Owner","1960 to 1979","<=50% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","50.0","05000US51197","51","197","D","Owner","1960 to 1979","<=50% AMI","N/A"
"Wythe County, Virginia","760.0","293.0","51.0","05000US51197","51","197","S","Owner","1960 to 1979","50.1-80% AMI","All"
"Wythe County, Virginia","635.0","234.0","52.0","05000US51197","51","197","D","Owner","1960 to 1979","50.1-80% AMI","No cost burden"
"Wythe County, Virginia","125.0","120.0","53.0","05000US51197","51","197","D","Owner","1960 to 1979","50.1-80% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","54.0","05000US51197","51","197","D","Owner","1960 to 1979","50.1-80% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","55.0","05000US51197","51","197","D","Owner","1960 to 1979","50.1-80% AMI","N/A"
"Wythe County, Virginia","400.0","180.0","56.0","05000US51197","51","197","S","Owner","1960 to 1979","80.1-120% AMI","All"
"Wythe County, Virginia","375.0","172.0","57.0","05000US51197","51","197","D","Owner","1960 to 1979","80.1-120% AMI","No cost burden"
"Wythe County, Virginia","25.0","47.0","58.0","05000US51197","51","197","D","Owner","1960 to 1979","80.1-120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","59.0","05000US51197","51","197","D","Owner","1960 to 1979","80.1-120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","60.0","05000US51197","51","197","D","Owner","1960 to 1979","80.1-120% AMI","N/A"
"Wythe County, Virginia","1075.0","308.0","61.0","05000US51197","51","197","S","Owner","1960 to 1979",">120% AMI","All"
"Wythe County, Virginia","1050.0","308.0","62.0","05000US51197","51","197","D","Owner","1960 to 1979",">120% AMI","No cost burden"
"Wythe County, Virginia","20.0","40.0","63.0","05000US51197","51","197","D","Owner","1960 to 1979",">120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","64.0","05000US51197","51","197","D","Owner","1960 to 1979",">120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","65.0","05000US51197","51","197","D","Owner","1960 to 1979",">120% AMI","N/A"
"Wythe County, Virginia","1420.0","323.0","66.0","05000US51197","51","197","S","Owner","1940 to 1959","All","All"
"Wythe County, Virginia","540.0","204.0","67.0","05000US51197","51","197","S","Owner","1940 to 1959","<=50% AMI","All"
"Wythe County, Virginia","300.0","155.0","68.0","05000US51197","51","197","D","Owner","1940 to 1959","<=50% AMI","No cost burden"
"Wythe County, Virginia","130.0","80.0","69.0","05000US51197","51","197","D","Owner","1940 to 1959","<=50% AMI","Moderate cost burden"
